OPR1,Auto1,CCWM1,OPR2,Auto2,CCWM2,OPR3,Auto3,CCWM3,OPR4,Auto4,CCWM4,score1,score2,diff
16.676,4.967,-7.489,26.14,8.15,6.536,24.379,1.955,-3.231,50.152,7.229,31.918,48,79,-31
19.292,-1.094,-7.176,21.754,13.538,4.795,33.886,19.765,18.058,8.358,3.924,-5.944,35,41,-6
26.14,8.15,6.536,14.135,-2.131,-15.812,16.513,3.5,-0.326,4.81,0.769,-9.167,28,12,16
50.152,7.229,31.918,49.855,18.607,37.724,24.379,1.955,-3.231,2.547,-2.191,-24.769,85,14,71
12.742,1.332,-23.616,16.513,3.5,-0.326,16.676,4.967,-7.489,19.292,-1.094,-7.176,20,52,-32
1.265,0.695,-23.649,53.817,21.984,23.701,50.544,16.849,17.693,40.561,1.409,9.91,37,42,-5
41.803,17.017,28.342,44.403,0.894,18.309,35.671,0.756,7.742,23.14,10.925,-30.867,76,38,38
36.48,13.396,-24.768,26.59,22.275,-17.873,35.965,14.519,7.472,43.742,6.924,4.196,66,57,9
30.177,14.19,1.5,33.567,0.934,24.371,54.882,26.189,1.951,-2.607,-7.755,-48.032,45,22,23
40.561,1.409,9.91,1.265,0.695,-23.649,23.14,10.925,-30.867,41.803,17.017,28.342,19,51,-32
44.403,0.894,18.309,35.965,14.519,7.472,43.742,6.924,4.196,53.817,21.984,23.701,57,73,-16
50.544,16.849,17.693,-2.607,-7.755,-48.032,26.59,22.275,-17.873,33.567,0.934,24.371,32,40,-8
54.882,26.189,1.951,30.177,14.19,1.5,35.671,0.756,7.742,36.48,13.396,-24.768,88,38,50
23.14,10.925,-30.867,1.265,0.695,-23.649,53.817,21.984,23.701,35.965,14.519,7.472,34,90,-56
43.742,6.924,4.196,41.803,17.017,28.342,33.567,0.934,24.371,-2.607,-7.755,-48.032,70,27,43
35.671,0.756,7.742,54.882,26.189,1.951,36.48,13.396,-24.768,50.544,16.849,17.693,120,115,5
40.561,1.409,9.91,26.59,22.275,-17.873,44.403,0.894,18.309,30.177,14.19,1.5,52,68,-16
33.567,0.934,24.371,43.742,6.924,4.196,53.817,21.984,23.701,23.14,10.925,-30.867,111,73,38
50.544,16.849,17.693,35.965,14.519,7.472,41.803,17.017,28.342,54.882,26.189,1.951,119,90,29
30.177,14.19,1.5,35.671,0.756,7.742,1.265,0.695,-23.649,26.59,22.275,-17.873,78,50,28
-2.607,-7.755,-48.032,36.48,13.396,-24.768,44.403,0.894,18.309,40.561,1.409,9.91,86,174,-88
23.14,10.925,-30.867,43.742,6.924,4.196,54.882,26.189,1.951,50.544,16.849,17.693,96,110,-14
53.817,21.984,23.701,41.803,17.017,28.342,26.59,22.275,-17.873,30.177,14.19,1.5,142,67,75
36.48,13.396,-24.768,44.403,0.894,18.309,33.567,0.934,24.371,1.265,0.695,-23.649,32,44,-12
35.965,14.519,7.472,35.671,0.756,7.742,-2.607,-7.755,-48.032,40.561,1.409,9.91,85,36,49
63.74,0.591,35.97,15.994,9.374,-13.465,12.962,3.463,-17.114,57.508,25.457,21.523,88,79,9
17.013,5.949,-0.495,36.399,15.434,-8.505,9.429,-0.138,-29.347,67.581,16.734,28.595,51,55,-4
48.182,4.62,40.776,16.042,-4.253,-12.189,35.073,7.339,-9.951,43.67,20.73,-1.791,89,54,35
15.227,-0.939,-19.248,59.168,15.747,20.975,17.819,7.651,-36.838,36.399,15.434,-8.505,119,58,61
57.508,25.457,21.523,16.042,-4.253,-12.189,67.581,16.734,28.595,48.182,4.62,40.776,37,100,-63
15.994,9.374,-13.465,12.962,3.463,-17.114,59.168,15.747,20.975,17.013,5.949,-0.495,4,25,-21
63.74,0.591,35.97,9.429,-0.138,-29.347,35.073,7.339,-9.951,15.227,-0.939,-19.248,64,23,41
43.67,20.73,-1.791,67.581,16.734,28.595,17.819,7.651,-36.838,12.962,3.463,-17.114,121,15,106
16.042,-4.253,-12.189,9.429,-0.138,-29.347,63.74,0.591,35.97,17.013,5.949,-0.495,23,75,-52
43.67,20.73,-1.791,15.227,-0.939,-19.248,15.994,9.374,-13.465,57.508,25.457,21.523,45,100,-55
48.182,4.62,40.776,35.073,7.339,-9.951,36.399,15.434,-8.505,59.168,15.747,20.975,57,85,-28
17.819,7.651,-36.838,15.994,9.374,-13.465,16.042,-4.253,-12.189,63.74,0.591,35.97,27,84,-57
67.581,16.734,28.595,15.227,-0.939,-19.248,59.168,15.747,20.975,48.182,4.62,40.776,67,108,-41
12.962,3.463,-17.114,43.67,20.73,-1.791,9.429,-0.138,-29.347,36.399,15.434,-8.505,84,41,43
57.508,25.457,21.523,17.819,7.651,-36.838,17.013,5.949,-0.495,35.073,7.339,-9.951,76,79,-3
63.74,0.591,35.97,59.168,15.747,20.975,36.399,15.434,-8.505,43.67,20.73,-1.791,137,93,44
12.962,3.463,-17.114,17.013,5.949,-0.495,15.227,-0.939,-19.248,48.182,4.62,40.776,35,76,-41
9.429,-0.138,-29.347,35.073,7.339,-9.951,67.581,16.734,28.595,15.994,9.374,-13.465,100,100,0
36.399,15.434,-8.505,57.508,25.457,21.523,16.042,-4.253,-12.189,17.819,7.651,-36.838,95,48,47
17.013,5.949,-0.495,67.581,16.734,28.595,43.67,20.73,-1.791,63.74,0.591,35.97,112,96,16
48.182,4.62,40.776,17.819,7.651,-36.838,15.994,9.374,-13.465,9.429,-0.138,-29.347,70,6,64
35.073,7.339,-9.951,16.042,-4.253,-12.189,15.227,-0.939,-19.248,12.962,3.463,-17.114,47,28,19
59.168,15.747,20.975,9.429,-0.138,-29.347,57.508,25.457,21.523,63.74,0.591,35.97,71,121,-50
18.819,-0.679,-32.378,29.564,9.315,16.965,54.399,13.236,51.4,17.585,4.366,-23.866,17,84,-67
83.927,16.197,53.242,12.757,-3.256,-26.556,65.009,16.874,15.726,7.665,0.547,-11.749,88,68,20
9.258,1.904,-39.958,36.659,4.136,-8.856,48.572,10.216,12.357,39.677,12.798,28.077,29,41,-12
22.98,7.648,6.005,57.842,19.118,7.549,13.564,-1.795,-3.017,32.543,2.945,-13.468,56,30,26
44.556,8.729,-15.958,57.022,14.378,13.64,26.106,8.373,-44.589,68.159,19.995,-2.986,148,87,61
20.895,10.094,-34.016,43.352,-3.267,20.377,31.6,-1.068,-4.798,39.358,12.555,-6.481,50,72,-22
20.338,-4.387,-20.08,41.324,3.891,-18.82,25.597,5.416,-2.683,105.106,20.561,62.693,58,183,-125
24.448,10.475,-22.171,25.944,5.975,11.394,67.294,11.092,41.588,31.949,13.848,-18.711,63,74,-11
17.585,4.366,-23.866,53.029,3.108,8.351,12.757,-3.256,-26.556,57.842,19.118,7.549,48,86,-38
13.564,-1.795,-3.017,68.159,19.995,-2.986,83.927,16.197,53.242,48.572,10.216,12.357,105,127,-22
44.556,8.729,-15.958,31.6,-1.068,-4.798,7.665,0.547,-11.749,32.543,2.945,-13.468,82,68,14
105.106,20.561,62.693,57.022,14.378,13.64,54.399,13.236,51.4,36.659,4.136,-8.856,123,134,-11
20.338,-4.387,-20.08,24.448,10.475,-22.171,18.819,-0.679,-32.378,20.895,10.094,-34.016,65,50,15
39.677,12.798,28.077,31.949,13.848,-18.711,43.352,-3.267,20.377,25.597,5.416,-2.683,92,56,36
29.564,9.315,16.965,26.106,8.373,-44.589,39.358,12.555,-6.481,22.98,7.648,6.005,57,60,-3
65.009,16.874,15.726,9.258,1.904,-39.958,25.944,5.975,11.394,53.029,3.108,8.351,90,87,3
67.294,11.092,41.588,57.842,19.118,7.549,57.022,14.378,13.64,41.324,3.891,-18.82,128,101,27
17.585,4.366,-23.866,44.556,8.729,-15.958,48.572,10.216,12.357,20.338,-4.387,-20.08,33,74,-41
43.352,-3.267,20.377,32.543,2.945,-13.468,12.757,-3.256,-26.556,18.819,-0.679,-32.378,111,46,65
25.597,5.416,-2.683,24.448,10.475,-22.171,29.564,9.315,16.965,36.659,4.136,-8.856,51,30,21
53.029,3.108,8.351,54.399,13.236,51.4,31.6,-1.068,-4.798,31.949,13.848,-18.711,126,59,67
41.324,3.891,-18.82,13.564,-1.795,-3.017,20.895,10.094,-34.016,7.665,0.547,-11.749,38,14,24
68.159,19.995,-2.986,67.294,11.092,41.588,39.358,12.555,-6.481,65.009,16.874,15.726,149,88,61
26.106,8.373,-44.589,9.258,1.904,-39.958,105.106,20.561,62.693,83.927,16.197,53.242,40,175,-135
39.677,12.798,28.077,22.98,7.648,6.005,25.944,5.975,11.394,20.338,-4.387,-20.08,79,26,53
31.949,13.848,-18.711,12.757,-3.256,-26.556,57.022,14.378,13.64,29.564,9.315,16.965,26,78,-52
32.543,2.945,-13.468,25.597,5.416,-2.683,48.572,10.216,12.357,54.399,13.236,51.4,5,66,-61
43.352,-3.267,20.377,65.009,16.874,15.726,44.556,8.729,-15.958,13.564,-1.795,-3.017,82,55,27
31.6,-1.068,-4.798,67.294,11.092,41.588,9.258,1.904,-39.958,17.585,4.366,-23.866,97,18,79
105.106,20.561,62.693,20.895,10.094,-34.016,57.842,19.118,7.549,68.159,19.995,-2.986,109,133,-24
22.98,7.648,6.005,83.927,16.197,53.242,41.324,3.891,-18.82,24.448,10.475,-22.171,107,52,55
36.659,4.136,-8.856,7.665,0.547,-11.749,25.944,5.975,11.394,26.106,8.373,-44.589,26,47,-21
39.677,12.798,28.077,39.358,12.555,-6.481,53.029,3.108,8.351,18.819,-0.679,-32.378,92,50,42
57.022,14.378,13.64,20.338,-4.387,-20.08,9.258,1.904,-39.958,43.352,-3.267,20.377,76,58,18
29.564,9.315,16.965,48.572,10.216,12.357,57.842,19.118,7.549,31.6,-1.068,-4.798,153,89,64
17.585,4.366,-23.866,20.895,10.094,-34.016,31.949,13.848,-18.711,83.927,16.197,53.242,74,144,-70
32.543,2.945,-13.468,26.106,8.373,-44.589,41.324,3.891,-18.82,65.009,16.874,15.726,65,138,-73
53.029,3.108,8.351,105.106,20.561,62.693,24.448,10.475,-22.171,44.556,8.729,-15.958,176,49,127
68.159,19.995,-2.986,54.399,13.236,51.4,12.757,-3.256,-26.556,39.677,12.798,28.077,86,50,36
36.659,4.136,-8.856,18.819,-0.679,-32.378,67.294,11.092,41.588,22.98,7.648,6.005,84,101,-17
39.358,12.555,-6.481,25.944,5.975,11.394,25.597,5.416,-2.683,13.564,-1.795,-3.017,70,52,18
7.665,0.547,-11.749,48.572,10.216,12.357,17.585,4.366,-23.866,43.352,-3.267,20.377,66,74,-8
93.327,19.933,86.482,3.87,-3.744,-26.183,10.311,0.719,-10.499,38.361,10.248,12.761,60,37,23
28.312,20.89,-8.454,14.303,1.375,-0.395,8.651,2.117,-16.055,25.312,5.246,-6.619,33,40,-7
10.34,-2.073,1.599,54.89,27.104,23.479,18.35,-0.366,-15.989,29.393,-0.286,4.322,48,30,18
19.77,3.158,-11.601,14.303,1.375,-0.395,37.523,2.569,3.516,8.756,0.285,-33.153,13,38,-25
38.361,10.248,12.761,18.35,-0.366,-15.989,29.393,-0.286,4.322,28.312,20.89,-8.454,49,62,-13
25.312,5.246,-6.619,10.311,0.719,-10.499,10.34,-2.073,1.599,37.523,2.569,3.516,26,60,-34
93.327,19.933,86.482,19.77,3.158,-11.601,8.651,2.117,-16.055,54.89,27.104,23.479,106,24,82
8.756,0.285,-33.153,10.34,-2.073,1.599,3.87,-3.744,-26.183,28.312,20.89,-8.454,22,43,-21
8.651,2.117,-16.055,10.311,0.719,-10.499,29.393,-0.286,4.322,14.303,1.375,-0.395,30,51,-21
38.361,10.248,12.761,54.89,27.104,23.479,25.312,5.246,-6.619,8.756,0.285,-33.153,115,25,90
3.87,-3.744,-26.183,18.35,-0.366,-15.989,37.523,2.569,3.516,93.327,19.933,86.482,36,137,-101
19.77,3.158,-11.601,10.34,-2.073,1.599,14.303,1.375,-0.395,38.361,10.248,12.761,48,66,-18
28.312,20.89,-8.454,37.523,2.569,3.516,54.89,27.104,23.479,93.327,19.933,86.482,59,181,-122
8.756,0.285,-33.153,8.651,2.117,-16.055,10.311,0.719,-10.499,18.35,-0.366,-15.989,33,39,-6
29.393,-0.286,4.322,25.312,5.246,-6.619,3.87,-3.744,-26.183,19.77,3.158,-11.601,62,34,28
8.651,2.117,-16.055,37.523,2.569,3.516,10.34,-2.073,1.599,38.361,10.248,12.761,43,33,10
8.756,0.285,-33.153,29.393,-0.286,4.322,93.327,19.933,86.482,25.312,5.246,-6.619,37,124,-87
18.35,-0.366,-15.989,28.312,20.89,-8.454,19.77,3.158,-11.601,10.311,0.719,-10.499,48,30,18
54.89,27.104,23.479,3.87,-3.744,-26.183,14.303,1.375,-0.395,8.651,2.117,-16.055,61,33,28
0.844,-2.032,-20.87,15.233,-2.483,-16.513,29.268,-0.048,2.691,31.229,10.807,-15.046,19,60,-41
73.453,18.0,71.728,20.087,17.634,-40.031,14.08,0.57,-11.757,39.753,13.802,17.813,70,34,36
32.843,4.577,5.246,18.458,7.094,-15.334,28.355,17.37,4.634,44.965,18.488,7.791,51,69,-18
18.716,2.772,-12.509,86.346,15.955,79.724,6.965,3.394,-43.59,7.367,-1.301,-17.7,113,9,104
41.466,9.857,8.632,39.753,13.802,17.813,31.229,10.807,-15.046,14.08,0.57,-11.757,106,32,74
15.233,-2.483,-16.513,29.268,-0.048,2.691,32.843,4.577,5.246,73.453,18.0,71.728,34,92,-58
18.458,7.094,-15.334,6.965,3.394,-43.59,7.367,-1.301,-17.7,0.844,-2.032,-20.87,32,0,32
20.087,17.634,-40.031,86.346,15.955,79.724,44.965,18.488,7.791,41.466,9.857,8.632,114,82,32
28.355,17.37,4.634,32.843,4.577,5.246,18.716,2.772,-12.509,31.229,10.807,-15.046,74,49,25
73.453,18.0,71.728,14.08,0.57,-11.757,7.367,-1.301,-17.7,18.458,7.094,-15.334,107,15,92
0.844,-2.032,-20.87,20.087,17.634,-40.031,86.346,15.955,79.724,15.233,-2.483,-16.513,10,116,-106
39.753,13.802,17.813,29.268,-0.048,2.691,44.965,18.488,7.791,18.716,2.772,-12.509,83,52,31
41.466,9.857,8.632,73.453,18.0,71.728,6.965,3.394,-43.59,28.355,17.37,4.634,123,41,82
31.229,10.807,-15.046,32.843,4.577,5.246,7.367,-1.301,-17.7,20.087,17.634,-40.031,79,63,16
14.08,0.57,-11.757,44.965,18.488,7.791,18.716,2.772,-12.509,0.844,-2.032,-20.87,61,28,33
6.965,3.394,-43.59,15.233,-2.483,-16.513,39.753,13.802,17.813,28.355,17.37,4.634,14,48,-34
18.458,7.094,-15.334,29.268,-0.048,2.691,86.346,15.955,79.724,41.466,9.857,8.632,32,85,-53
7.367,-1.301,-17.7,32.843,4.577,5.246,14.08,0.57,-11.757,0.844,-2.032,-20.87,3,7,-4
31.229,10.807,-15.046,44.965,18.488,7.791,73.453,18.0,71.728,6.965,3.394,-43.59,71,75,-4
15.233,-2.483,-16.513,18.716,2.772,-12.509,41.466,9.857,8.632,18.458,7.094,-15.334,35,74,-39
29.268,-0.048,2.691,28.355,17.37,4.634,20.087,17.634,-40.031,39.753,13.802,17.813,68,56,12
86.346,15.955,79.724,6.965,3.394,-43.59,32.843,4.577,5.246,14.08,0.57,-11.757,100,71,29
44.965,18.488,7.791,7.367,-1.301,-17.7,15.233,-2.483,-16.513,41.466,9.857,8.632,76,57,19
0.844,-2.032,-20.87,73.453,18.0,71.728,20.087,17.634,-40.031,18.716,2.772,-12.509,90,34,56
39.753,13.802,17.813,31.229,10.807,-15.046,18.458,7.094,-15.334,86.346,15.955,79.724,76,111,-35
28.355,17.37,4.634,14.08,0.57,-11.757,29.268,-0.048,2.691,7.367,-1.301,-17.7,38,39,-1
87.229,27.45,48.46,71.323,21.442,31.991,67.263,13.766,10.473,37.935,8.717,-4.011,154,99,55
15.439,1.665,-48.989,43.487,27.526,-7.47,40.322,-5.891,23.447,32.345,9.602,-7.669,25,50,-25
38.931,10.644,-9.027,64.191,17.725,23.367,37.802,11.886,-29.566,35.242,10.928,-25.02,104,52,52
32.748,2.267,-24.949,49.647,11.343,-2.155,72.064,17.778,16.314,46.699,1.986,4.804,68,111,-43
71.323,21.442,31.991,32.345,9.602,-7.669,40.322,-5.891,23.447,87.229,27.45,48.46,94,70,24
64.191,17.725,23.367,67.263,13.766,10.473,15.439,1.665,-48.989,35.242,10.928,-25.02,141,79,62
43.487,27.526,-7.47,72.064,17.778,16.314,37.802,11.886,-29.566,46.699,1.986,4.804,137,91,46
37.935,8.717,-4.011,49.647,11.343,-2.155,38.931,10.644,-9.027,32.748,2.267,-24.949,86,53,33
35.242,10.928,-25.02,64.191,17.725,23.367,87.229,27.45,48.46,32.345,9.602,-7.669,102,119,-17
15.439,1.665,-48.989,46.699,1.986,4.804,71.323,21.442,31.991,72.064,17.778,16.314,57,135,-78
37.802,11.886,-29.566,40.322,-5.891,23.447,32.748,2.267,-24.949,37.935,8.717,-4.011,106,63,43
43.487,27.526,-7.47,67.263,13.766,10.473,38.931,10.644,-9.027,49.647,11.343,-2.155,147,111,36
32.345,9.602,-7.669,72.064,17.778,16.314,64.191,17.725,23.367,71.323,21.442,31.991,128,123,5
46.699,1.986,4.804,35.242,10.928,-25.02,37.935,8.717,-4.011,37.802,11.886,-29.566,103,69,34
67.263,13.766,10.473,87.229,27.45,48.46,43.487,27.526,-7.47,32.748,2.267,-24.949,142,72,70
40.322,-5.891,23.447,38.931,10.644,-9.027,49.647,11.343,-2.155,15.439,1.665,-48.989,121,77,44
46.699,1.986,4.804,37.935,8.717,-4.011,32.345,9.602,-7.669,64.191,17.725,23.367,62,94,-32
32.748,2.267,-24.949,71.323,21.442,31.991,35.242,10.928,-25.02,43.487,27.526,-7.47,147,67,80
72.064,17.778,16.314,40.322,-5.891,23.447,67.263,13.766,10.473,38.931,10.644,-9.027,115,79,36
49.647,11.343,-2.155,37.802,11.886,-29.566,87.229,27.45,48.46,15.439,1.665,-48.989,69,133,-64
64.191,17.725,23.367,32.748,2.267,-24.949,71.323,21.442,31.991,43.487,27.526,-7.47,99,107,-8
35.242,10.928,-25.02,38.931,10.644,-9.027,46.699,1.986,4.804,40.322,-5.891,23.447,55,95,-40
37.935,8.717,-4.011,87.229,27.45,48.46,72.064,17.778,16.314,15.439,1.665,-48.989,170,56,114
32.345,9.602,-7.669,37.802,11.886,-29.566,49.647,11.343,-2.155,67.263,13.766,10.473,82,117,-35
86.781,22.138,26.304,87.526,18.634,48.628,24.875,7.65,-53.166,48.473,20.567,1.666,173,55,118
48.711,2.629,56.979,94.539,26.503,26.388,28.293,8.355,-10.417,74.285,26.252,24.801,143,75,68
12.3,7.677,-71.853,26.366,8.819,-8.927,56.637,15.496,22.945,45.382,11.645,-10.672,52,102,-50
40.301,19.585,11.931,63.698,7.862,32.741,15.401,-1.41,-57.697,21.096,14.283,-5.541,110,18,92
39.175,8.293,-28.811,16.451,8.462,-30.46,72.343,16.054,22.763,54.524,3.555,19.741,51,178,-127
88.062,13.587,16.062,17.982,5.112,-6.456,19.999,7.058,-15.426,103.232,35.07,39.437,133,134,-1
57.665,11.521,3.113,19.2,4.648,-50.627,42.066,25.805,-3.753,64.215,19.399,27.891,34,93,-59
107.089,27.499,67.138,-13.5,-8.582,-47.027,22.223,4.55,15.371,29.318,8.861,-7.865,21,52,-31
25.178,-1.405,-36.343,18.815,15.156,-29.616,40.43,-2.538,6.205,48.711,2.629,56.979,47,108,-61
54.524,3.555,19.741,12.3,7.677,-71.853,40.301,19.585,11.931,87.526,18.634,48.628,47,109,-62
72.343,16.054,22.763,74.285,26.252,24.801,17.982,5.112,-6.456,15.401,-1.41,-57.697,161,11,150
19.2,4.648,-50.627,86.781,22.138,26.304,21.096,14.283,-5.541,94.539,26.503,26.388,132,112,20
103.232,35.07,39.437,57.665,11.521,3.113,24.875,7.65,-53.166,107.089,27.499,67.138,156,158,-2
42.066,25.805,-3.753,45.382,11.645,-10.672,16.451,8.462,-30.46,88.062,13.587,16.062,74,118,-44
40.43,-2.538,6.205,29.318,8.861,-7.865,64.215,19.399,27.891,56.637,15.496,22.945,62,122,-60
22.223,4.55,15.371,63.698,7.862,32.741,28.293,8.355,-10.417,25.178,-1.405,-36.343,62,41,21
26.366,8.819,-8.927,19.999,7.058,-15.426,39.175,8.293,-28.811,18.815,15.156,-29.616,33,58,-25
103.232,35.07,39.437,48.473,20.567,1.666,-13.5,-8.582,-47.027,19.2,4.648,-50.627,118,43,75
72.343,16.054,22.763,88.062,13.587,16.062,94.539,26.503,26.388,57.665,11.521,3.113,151,156,-5
74.285,26.252,24.801,24.875,7.65,-53.166,40.43,-2.538,6.205,40.301,19.585,11.931,90,73,17
29.318,8.861,-7.865,54.524,3.555,19.741,63.698,7.862,32.741,42.066,25.805,-3.753,72,60,12
15.401,-1.41,-57.697,48.711,2.629,56.979,12.3,7.677,-71.853,22.223,4.55,15.371,70,26,44
19.999,7.058,-15.426,56.637,15.496,22.945,86.781,22.138,26.304,-13.5,-8.582,-47.027,64,83,-19
48.473,20.567,1.666,107.089,27.499,67.138,45.382,11.645,-10.672,39.175,8.293,-28.811,172,68,104
21.096,14.283,-5.541,28.293,8.355,-10.417,18.815,15.156,-29.616,17.982,5.112,-6.456,70,47,23
64.215,19.399,27.891,16.451,8.462,-30.46,87.526,18.634,48.628,25.178,-1.405,-36.343,84,91,-7
74.285,26.252,24.801,26.366,8.819,-8.927,29.318,8.861,-7.865,103.232,35.07,39.437,81,127,-46
57.665,11.521,3.113,15.401,-1.41,-57.697,54.524,3.555,19.741,86.781,22.138,26.304,116,132,-16
94.539,26.503,26.388,40.43,-2.538,6.205,12.3,7.677,-71.853,39.175,8.293,-28.811,143,61,82
56.637,15.496,22.945,63.698,7.862,32.741,19.2,4.648,-50.627,72.343,16.054,22.763,142,62,80
45.382,11.645,-10.672,17.982,5.112,-6.456,24.875,7.65,-53.166,48.711,2.629,56.979,60,40,20
21.096,14.283,-5.541,22.223,4.55,15.371,16.451,8.462,-30.46,19.999,7.058,-15.426,43,27,16
-13.5,-8.582,-47.027,42.066,25.805,-3.753,87.526,18.634,48.628,28.293,8.355,-10.417,66,138,-72
48.473,20.567,1.666,64.215,19.399,27.891,18.815,15.156,-29.616,88.062,13.587,16.062,116,74,42
25.178,-1.405,-36.343,40.301,19.585,11.931,26.366,8.819,-8.927,107.089,27.499,67.138,85,165,-80
86.781,22.138,26.304,72.343,16.054,22.763,45.382,11.645,-10.672,103.232,35.07,39.437,134,182,-48
29.318,8.861,-7.865,19.999,7.058,-15.426,48.711,2.629,56.979,19.2,4.648,-50.627,74,77,-3
42.066,25.805,-3.753,24.875,7.65,-53.166,15.401,-1.41,-57.697,94.539,26.503,26.388,102,102,0
18.815,15.156,-29.616,87.526,18.634,48.628,63.698,7.862,32.741,74.285,26.252,24.801,126,180,-54
16.451,8.462,-30.46,28.293,8.355,-10.417,40.301,19.585,11.931,57.665,11.521,3.113,42,99,-57
25.178,-1.405,-36.343,39.175,8.293,-28.811,88.062,13.587,16.062,21.096,14.283,-5.541,76,111,-35
17.982,5.112,-6.456,40.43,-2.538,6.205,-13.5,-8.582,-47.027,26.366,8.819,-8.927,47,1,46
54.524,3.555,19.741,56.637,15.496,22.945,48.473,20.567,1.666,22.223,4.55,15.371,101,103,-2
64.215,19.399,27.891,12.3,7.677,-71.853,107.089,27.499,67.138,72.343,16.054,22.763,82,178,-96
13.495,1.093,-8.556,14.82,-0.102,-32.224,13.778,2.132,-10.044,45.269,23.866,17.701,9,54,-45
56.05,16.662,44.311,74.103,19.906,9.823,69.013,18.896,0.229,41.072,8.921,-27.436,177,108,69
62.444,18.995,36.647,65.878,29.02,21.628,54.766,9.852,22.302,72.761,11.501,32.745,95,113,-18
54.59,17.749,9.675,53.796,19.769,15.184,60.388,16.36,21.7,3.445,-3.235,-62.161,118,46,72
70.04,19.448,3.576,40.415,6.644,-0.728,2.45,-1.943,-36.643,73.443,19.383,11.856,97,121,-24
30.464,6.354,-9.567,95.648,25.652,70.555,27.999,0.646,-27.173,33.109,22.937,-30.296,108,40,68
42.164,13.803,7.204,5.151,2.273,-50.78,61.595,14.359,26.642,42.539,3.561,-19.741,55,156,-101
21.093,4.095,-12.37,47.225,23.056,-11.574,47.28,8.827,9.843,38.52,15.92,-22.329,81,51,30
65.878,29.02,21.628,60.388,16.36,21.7,41.072,8.921,-27.436,13.495,1.093,-8.556,135,49,86
14.82,-0.102,-32.224,3.445,-3.235,-62.161,40.415,6.644,-0.728,54.766,9.852,22.302,17,99,-82
45.269,23.866,17.701,2.45,-1.943,-36.643,30.464,6.354,-9.567,56.05,16.662,44.311,27,84,-57
62.444,18.995,36.647,33.109,22.937,-30.296,5.151,2.273,-50.78,70.04,19.448,3.576,103,93,10
69.013,18.896,0.229,72.761,11.501,32.745,47.225,23.056,-11.574,42.164,13.803,7.204,124,85,39
54.59,17.749,9.675,27.999,0.646,-27.173,13.778,2.132,-10.044,38.52,15.92,-22.329,85,65,20
47.28,8.827,9.843,95.648,25.652,70.555,42.539,3.561,-19.741,74.103,19.906,9.823,158,44,114
53.796,19.769,15.184,21.093,4.095,-12.37,73.443,19.383,11.856,61.595,14.359,26.642,92,72,20
56.05,16.662,44.311,54.766,9.852,22.302,5.151,2.273,-50.78,13.495,1.093,-8.556,93,12,81
60.388,16.36,21.7,45.269,23.866,17.701,33.109,22.937,-30.296,40.415,6.644,-0.728,123,79,44
42.164,13.803,7.204,2.45,-1.943,-36.643,3.445,-3.235,-62.161,13.778,2.132,-10.044,29,15,14
65.878,29.02,21.628,47.28,8.827,9.843,14.82,-0.102,-32.224,30.464,6.354,-9.567,143,45,98
42.539,3.561,-19.741,72.761,11.501,32.745,21.093,4.095,-12.37,70.04,19.448,3.576,142,58,84
47.225,23.056,-11.574,74.103,19.906,9.823,27.999,0.646,-27.173,73.443,19.383,11.856,125,143,-18
61.595,14.359,26.642,69.013,18.896,0.229,54.59,17.749,9.675,95.648,25.652,70.555,138,150,-12
41.072,8.921,-27.436,62.444,18.995,36.647,38.52,15.92,-22.329,53.796,19.769,15.184,104,81,23
33.109,22.937,-30.296,13.778,2.132,-10.044,65.878,29.02,21.628,56.05,16.662,44.311,37,101,-64
30.464,6.354,-9.567,21.093,4.095,-12.37,54.766,9.852,22.302,42.164,13.803,7.204,45,121,-76
74.103,19.906,9.823,5.151,2.273,-50.78,60.388,16.36,21.7,14.82,-0.102,-32.224,84,78,6
73.443,19.383,11.856,54.59,17.749,9.675,72.761,11.501,32.745,47.28,8.827,9.843,128,125,3
38.52,15.92,-22.329,3.445,-3.235,-62.161,95.648,25.652,70.555,70.04,19.448,3.576,58,180,-122
2.45,-1.943,-36.643,27.999,0.646,-27.173,13.495,1.093,-8.556,62.444,18.995,36.647,6,93,-87
69.013,18.896,0.229,40.415,6.644,-0.728,53.796,19.769,15.184,42.539,3.561,-19.741,112,96,16
45.269,23.866,17.701,61.595,14.359,26.642,47.225,23.056,-11.574,41.072,8.921,-27.436,110,68,42
33.109,22.937,-30.296,14.82,-0.102,-32.224,42.164,13.803,7.204,54.59,17.749,9.675,66,85,-19
54.766,9.852,22.302,13.778,2.132,-10.044,95.648,25.652,70.555,60.388,16.36,21.7,73,145,-72
74.103,19.906,9.823,38.52,15.92,-22.329,2.45,-1.943,-36.643,65.878,29.02,21.628,130,84,46
70.04,19.448,3.576,13.495,1.093,-8.556,53.796,19.769,15.184,47.28,8.827,9.843,98,86,12
56.05,16.662,44.311,42.539,3.561,-19.741,62.444,18.995,36.647,47.225,23.056,-11.574,93,118,-25
3.445,-3.235,-62.161,45.269,23.866,17.701,21.093,4.095,-12.37,69.013,18.896,0.229,54,100,-46
40.415,6.644,-0.728,27.999,0.646,-27.173,72.761,11.501,32.745,61.595,14.359,26.642,70,135,-65
41.072,8.921,-27.436,30.464,6.354,-9.567,5.151,2.273,-50.78,73.443,19.383,11.856,99,55,44
